id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,mo_sold,yr_sold,sale_type,saleprice,log_saleprice
98,533212020,160,FV,24.0,2544,Pave,3,Lvl,3,Inside,2,Somerst,Norm,Norm,Twnhs,2Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,2,PConc,4,3,1,6,368.0,5,42.0,190.0,600.0,GasA,2,Y,4,600,600,0,1200,1,0,2,1,2,1,3,4,7,0,0,Detchd,2,2,480.0,3,3,2,0,172,0,0,0,0,0,2,2010,WD ,149500,11.915051671812877
2565,534479300,20,RL,82.0,9888,Pave,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1975,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,3,CBlock,3,3,1,4,486.0,1,0.0,450.0,936.0,GasA,3,Y,3,936,0,0,936,0,0,1,0,2,1,2,5,7,0,0,Attchd,1,1,240.0,3,3,2,0,0,160,0,0,0,0,3,2006,WD ,121000,11.703545824578878
1934,535304170,20,RL,68.0,7942,Pave,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,6,7,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,CBlock,3,3,1,3,85.0,5,955.0,0.0,1040.0,GasA,2,Y,2,1040,0,0,1040,0,1,1,0,3,1,2,6,7,0,0,Attchd,3,1,293.0,3,3,2,0,0,0,0,0,0,0,6,2007,WD ,136000,11.820410164718188
997,527107010,60,RL,60.0,15038,Pave,1,Lvl,3,Corner,2,Gilbert,Norm,Norm,1Fam,2Story,6,5,1996,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,2,PConc,4,3,1,3,138.0,1,0.0,778.0,916.0,GasA,2,Y,4,916,720,0,1636,0,0,2,1,3,1,2,7,7,1,3,Attchd,3,2,386.0,3,3,2,168,84,0,0,0,0,0,11,2008,WD ,173000,12.061046873479915
64,528382020,60,RL,92.0,11764,Pave,2,Lvl,3,CulDSac,2,NoRidge,Norm,Norm,1Fam,2Story,8,7,1999,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,348.0,3,2,PConc,4,3,1,6,524.0,1,0.0,628.0,1152.0,GasA,2,Y,4,1164,1106,0,2270,0,0,2,1,4,1,3,9,7,1,4,Attchd,3,3,671.0,3,3,2,132,57,0,0,0,0,0,4,2010,WD ,290000,12.577636201962656
1799,528458130,60,FV,75.0,9000,Pave,3,Lvl,3,Inside,2,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,2,PConc,4,3,3,6,64.0,1,0.0,1120.0,1184.0,GasA,2,Y,4,1184,1426,0,2610,0,0,2,1,4,1,4,11,7,1,4,BuiltIn,3,2,550.0,3,3,2,208,364,0,0,0,0,0,8,2007,New,303477,12.623061104072981
230,905109170,20,RL,60.0,20062,Pave,2,Low,3,Inside,1,ClearCr,Norm,Norm,1Fam,1Story,7,7,1977,2001,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,4,3,4,5,1092.0,1,0.0,328.0,1420.0,GasA,3,Y,4,1483,0,0,1483,1,0,1,1,1,1,2,4,7,2,3,Attchd,2,2,690.0,3,3,2,496,0,0,0,0,0,0,4,2010,WD ,270000,12.506177237980511
1295,902109160,50,RM,81.0,7308,Pave,3,Lvl,3,Corner,2,OldTown,Artery,Norm,1Fam,1.5Fin,5,5,1920,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,1,1,BrkTil,3,3,1,3,360.0,1,0.0,576.0,936.0,GasA,1,N,3,960,780,0,1740,0,0,1,0,2,1,4,6,7,1,4,Detchd,1,1,225.0,2,2,0,0,0,236,0,0,0,0,6,2008,WD ,122250,11.713823407337118
638,535178120,20,RL,70.0,8750,Pave,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,5,1955,1955,Gable,CompShg,AsbShng,AsbShng,None,0.0,2,2,CBlock,3,3,1,3,172.0,2,483.0,727.0,1382.0,GasA,2,Y,3,1382,0,0,1382,0,1,1,0,3,1,3,6,7,0,0,Attchd,1,1,350.0,3,3,2,280,0,0,0,0,0,0,7,2009,WD ,153000,11.938193200374572
2278,923202134,20,RL,70.0,8402,Pave,3,Lvl,3,Inside,2,Mitchel,Feedr,Norm,1Fam,1Story,5,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,PConc,4,3,1,5,206.0,1,0.0,914.0,1120.0,GasA,2,Y,4,1120,0,0,1120,0,0,1,0,3,1,2,6,7,0,0,NA,0,0,0.0,0,0,2,0,30,0,0,0,0,0,12,2007,New,147000,11.898187865760873
2202,909252150,70,RL,63.0,4000,Pave,3,Lvl,3,Inside,2,Crawfor,Norm,Norm,1Fam,2Story,7,8,1930,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,BrkTil,4,3,1,6,246.0,1,0.0,285.0,531.0,GasA,2,Y,4,567,531,0,1098,1,0,1,0,2,1,2,5,7,1,4,Detchd,1,1,216.0,3,3,2,0,0,0,0,0,0,0,6,2007,WD ,148500,11.908340237224891
2833,908188150,160,RM,32.0,3363,Pave,3,Lvl,3,Inside,2,Edwards,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,3,2,PConc,4,3,1,1,0.0,1,0.0,976.0,976.0,GasA,2,Y,4,976,732,0,1708,0,0,2,0,3,1,3,7,3,0,0,Detchd,1,2,380.0,3,3,2,0,40,0,0,0,0,0,4,2006,WD ,130000,11.77528972943772
1707,528150040,20,RL,94.0,13615,Pave,2,HLS,3,Corner,1,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,Stone,510.0,4,2,PConc,5,3,4,1,0.0,1,0.0,1802.0,1802.0,GasA,2,Y,4,1802,0,0,1802,0,0,2,1,3,1,4,7,7,1,4,Attchd,3,3,843.0,3,3,2,158,105,0,0,0,0,0,6,2007,WD ,372000,12.826649133255284
2428,528228565,120,RL,43.0,3013,Pave,3,Lvl,3,Inside,2,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,145.0,3,2,PConc,4,3,4,6,16.0,1,0.0,1346.0,1362.0,GasA,2,Y,4,1506,0,0,1506,0,0,2,0,2,1,3,6,7,1,4,Attchd,3,2,440.0,3,3,2,142,20,0,0,0,0,0,4,2006,WD ,213490,12.27134527214637
242,905453080,20,RL,44.0,17485,Pave,1,Lvl,3,Inside,2,Edwards,Norm,Norm,1Fam,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,96.0,3,2,PConc,4,3,4,6,1346.0,1,0.0,162.0,1508.0,GasA,2,Y,4,1508,0,0,1508,1,0,1,0,1,1,3,5,7,2,3,Attchd,2,2,572.0,3,3,2,0,0,0,0,0,0,0,1,2010,Con,308030,12.637952459809789
1564,914453045,20,RL,60.0,23730,Pave,1,Lvl,3,Inside,2,Mitchel,Norm,Norm,1Fam,1Story,7,5,1996,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,668.0,3,2,PConc,5,3,2,6,700.0,1,0.0,1140.0,1840.0,GasA,2,Y,4,2032,0,0,2032,1,0,3,0,3,1,3,7,7,0,0,Attchd,3,3,786.0,3,3,2,0,46,192,0,0,0,0,9,2008,WD ,300000,12.611537753638338
2613,535403150,20,RL,79.0,8910,Pave,3,Lvl,3,Corner,2,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,BrkFace,BrkFace,None,0.0,2,2,CBlock,3,3,2,5,655.0,1,0.0,0.0,655.0,GasA,2,Y,4,1194,0,0,1194,0,1,1,0,3,1,2,6,7,1,2,BuiltIn,3,2,539.0,3,3,2,0,0,192,0,0,0,0,7,2006,WD ,159500,11.979799201207037
2832,908188140,160,RM,24.0,2522,Pave,3,Lvl,3,Inside,2,Edwards,Norm,Norm,Twnhs,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,3,2,PConc,4,3,1,1,0.0,1,0.0,970.0,970.0,GasA,2,Y,4,970,739,0,1709,0,0,2,0,3,1,3,7,3,0,0,Detchd,1,2,380.0,3,3,2,0,40,0,0,0,0,0,4,2006,WD ,137500,11.831379196088763
2459,528439030,20,RL,73.0,8688,Pave,3,Lvl,3,Inside,2,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,228.0,3,2,PConc,4,3,3,1,0.0,1,0.0,1616.0,1616.0,GasA,2,Y,4,1616,0,0,1616,0,0,2,0,3,1,3,7,7,0,0,Attchd,2,3,834.0,3,3,2,208,59,0,0,0,0,0,4,2006,WD ,232000,12.354492650648448
1360,903452025,30,RM,60.0,6291,Grvl,2,Lvl,3,Inside,2,IDOTRR,RRNe,Norm,1Fam,1Story,6,6,1930,1950,Gable,CompShg,Stucco,Wd Shng,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,768.0,768.0,GasA,3,Y,4,768,0,0,768,0,0,1,0,1,1,2,4,7,0,0,Detchd,1,2,440.0,3,3,0,0,0,84,0,0,0,0,7,2008,WD ,93850,11.449453042014655
2723,905200380,30,RL,60.0,17529,Pave,3,Lvl,3,Inside,2,Sawyer,Norm,Norm,1Fam,1Story,5,5,1924,1950,Gable,CompShg,BrkFace,Wd Sdng,Stone,65.0,2,2,BrkTil,3,3,1,1,0.0,1,0.0,872.0,872.0,GasA,2,N,2,872,0,0,872,0,0,1,0,2,1,1,5,4,1,4,Detchd,1,1,322.0,2,2,0,0,0,116,0,0,0,0,4,2006,WD ,105000,11.56171562913966
1350,903235100,30,RM,60.0,6324,Pave,2,Lvl,3,Inside,2,BrkSide,Feedr,RRNn,1Fam,1Story,4,6,1927,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,BrkTil,3,3,1,1,0.0,1,0.0,520.0,520.0,GasA,2,N,4,520,0,0,520,0,0,1,0,1,1,1,4,7,0,0,Detchd,1,1,240.0,2,3,2,49,0,87,0,0,0,0,5,2008,WD ,68500,11.134589024250317
136,535106190,90,RL,80.0,11600,Pave,3,Lvl,3,Corner,2,NAmes,Feedr,Norm,Duplex,2Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkFace,361.0,2,2,CBlock,3,3,1,3,443.0,1,0.0,662.0,1105.0,GasA,2,Y,3,1105,1169,0,2274,0,0,2,0,5,2,2,12,7,0,0,Detchd,1,2,480.0,3,3,2,0,0,0,0,0,0,0,1,2010,WD ,154300,11.946654038351252
2235,910201050,50,RM,50.0,7288,Pave,3,Lvl,3,Inside,2,IDOTRR,Artery,Norm,1Fam,1.5Fin,5,7,1925,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,BrkTil,3,1,1,1,0.0,1,0.0,936.0,936.0,GasA,3,Y,4,936,665,0,1601,0,0,2,0,3,1,2,6,7,0,0,NA,0,0,0.0,0,0,0,0,0,0,176,0,0,0,9,2007,WD ,129850,11.774135217090894
1993,902301130,70,RM,35.0,4571,Pave,3,Lvl,3,Inside,2,OldTown,Norm,Norm,1Fam,2Story,5,7,1910,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,BrkTil,3,3,1,4,168.0,1,0.0,448.0,616.0,GasA,2,Y,4,616,616,0,1232,0,0,1,0,3,1,2,6,7,0,0,Detchd,1,2,480.0,2,2,2,280,0,143,0,0,0,0,6,2007,WD ,114000,11.643953727376633
367,527214050,20,RL,63.0,17423,Pave,2,Lvl,3,CulDSac,2,StoneBr,Norm,Norm,1Fam,1Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,748.0,4,2,PConc,5,3,1,6,1904.0,1,0.0,312.0,2216.0,GasA,2,Y,4,2234,0,0,2234,1,0,2,0,1,1,4,9,7,1,4,Attchd,3,3,1166.0,3,3,2,0,60,0,0,0,0,0,7,2009,New,501837,13.1260306447518
1309,902300215,50,RM,100.0,12665,Pave,2,Lvl,3,Inside,2,OldTown,Artery,Norm,1Fam,1.5Fin,5,8,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,BrkTil,3,3,2,1,0.0,1,0.0,876.0,876.0,GasA,2,Y,4,876,540,0,1416,0,0,1,1,4,1,2,7,7,1,4,Detchd,1,3,720.0,3,3,2,418,0,194,0,0,0,0,6,2008,WD ,153900,11.94405831982697
402,527425110,20,RL,60.0,9000,Pave,3,Lvl,3,FR2,2,NAmes,Norm,Norm,1Fam,1Story,4,7,1971,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,3,CBlock,3,3,1,5,240.0,1,0.0,624.0,864.0,GasA,3,Y,4,864,0,0,864,0,0,1,0,3,1,2,5,7,0,0,Detchd,1,2,576.0,3,3,2,200,0,0,0,0,0,0,7,2009,WD ,130000,11.77528972943772
1592,923203140,120,RM,32.0,4500,Pave,3,Lvl,3,FR2,2,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1997,1997,Hip,CompShg,VinylSd,VinylSd,BrkFace,197.0,2,2,PConc,5,3,1,6,864.0,1,0.0,325.0,1189.0,GasA,2,Y,4,1189,0,0,1189,1,0,2,0,2,1,2,4,7,0,0,Attchd,2,2,392.0,3,3,2,0,122,0,0,0,0,0,4,2008,WD ,160500,11.986049221552207
2409,528186110,120,RL,48.0,6373,Pave,3,Lvl,3,Inside,2,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,572.0,4,2,PConc,5,4,1,6,415.0,1,0.0,1251.0,1666.0,GasA,2,Y,4,1666,0,0,1666,1,0,2,0,2,1,3,6,7,1,4,Attchd,2,2,575.0,3,3,2,228,75,0,0,0,0,0,6,2006,New,310090,12.644617856906528
539,531371050,20,RL,67.0,10083,Pave,3,Lvl,3,Inside,2,SawyerW,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,4,3,1,6,833.0,1,0.0,343.0,1176.0,GasA,2,Y,4,1200,0,0,1200,1,0,2,0,2,1,3,5,7,0,0,Attchd,2,2,555.0,3,3,2,0,41,0,0,0,0,0,8,2009,WD ,184900,12.127570417375216
1940,535327200,20,RL,70.0,13300,Pave,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,7,1956,2000,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,CBlock,4,3,1,3,377.0,1,0.0,551.0,928.0,GasA,2,Y,4,928,0,0,928,0,0,1,0,2,1,2,4,7,0,0,Attchd,1,1,252.0,3,3,2,261,0,156,0,0,0,0,6,2007,WD ,132000,11.790557201568507
588,534129370,20,RL,80.0,9600,Pave,3,Lvl,3,Inside,2,NWAmes,Feedr,Norm,1Fam,1Story,5,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,128.0,2,2,CBlock,4,3,2,5,553.0,3,147.0,588.0,1288.0,GasA,2,Y,4,1336,0,0,1336,0,1,2,0,3,1,2,6,7,1,2,Attchd,2,2,502.0,3,3,2,312,11,0,0,0,0,650,8,2009,WD ,163000,12.0015054797889
96,533210060,160,FV,30.0,3215,Pave,3,Lvl,3,Inside,2,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,BrkFace,120.0,3,2,PConc,4,3,3,6,280.0,1,0.0,320.0,600.0,GasA,2,Y,4,600,600,0,1200,0,0,2,1,2,1,3,4,7,0,0,Detchd,2,2,480.0,3,3,2,0,172,0,0,0,0,0,4,2010,ConLD,155000,11.951180395901384
1187,534127210,80,RL,60.0,11104,Pave,2,Lvl,3,Inside,2,NWAmes,Norm,Norm,1Fam,SLvl,6,6,1969,1969,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,CBlock,3,3,3,6,828.0,1,0.0,599.0,1427.0,GasA,2,Y,4,1427,0,0,1427,0,1,2,0,4,1,2,7,7,0,0,Attchd,2,2,516.0,3,3,2,0,0,0,0,216,0,0,5,2008,WD ,183000,12.117241431823558
2154,907280090,60,RL,60.0,15295,Pave,0,Lvl,3,Corner,2,CollgCr,Norm,Norm,1Fam,2Story,7,5,1996,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,254.0,3,2,PConc,4,3,2,6,762.0,1,0.0,98.0,860.0,GasA,2,Y,4,1212,780,0,1992,1,0,2,1,3,1,3,7,5,2,3,Attchd,2,2,608.0,3,3,2,225,32,0,0,0,0,0,6,2007,WD ,211000,12.259613412458204
550,531452260,60,RL,70.0,9109,Pave,3,Lvl,3,Inside,2,SawyerW,RRAe,Norm,1Fam,2Story,7,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,4,3,1,2,36.0,6,596.0,122.0,754.0,GasA,2,Y,4,754,786,0,1540,1,0,2,1,3,1,3,6,7,0,0,Attchd,2,2,495.0,3,3,2,140,32,0,0,0,0,0,10,2009,WD ,184000,12.122691036591123
811,906226100,90,RL,64.0,7018,Pave,3,Bnk,3,Inside,2,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,2,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,2,Y,4,1535,0,0,1535,0,0,2,0,4,2,2,8,7,0,0,Attchd,1,2,400.0,3,3,2,0,0,0,0,0,0,0,6,2009,WD ,118858,11.685684782260491
124,534403410,80,RL,60.0,14112,Pave,2,Lvl,3,Corner,2,NAmes,Norm,Norm,1Fam,SLvl,5,7,1964,1964,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,86.0,2,2,PConc,3,3,3,6,1014.0,1,0.0,138.0,1152.0,GasA,2,Y,4,1152,0,0,1152,1,0,1,0,3,1,2,6,7,1,4,Attchd,2,2,484.0,3,3,2,227,0,0,0,0,0,0,4,2010,WD ,180500,12.103486056755072
1836,533206060,120,FV,80.0,3523,Pave,2,Lvl,3,Inside,2,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,30.0,3,2,PConc,4,3,1,6,60.0,1,0.0,1081.0,1141.0,GasA,2,Y,4,1151,0,0,1151,1,0,2,0,2,1,3,5,7,0,0,Attchd,3,2,484.0,3,3,2,0,60,0,0,0,0,0,2,2007,New,166000,12.01974306733868
779,905200350,80,RL,88.0,15312,Pave,3,Lvl,3,Inside,2,Sawyer,Norm,Norm,1Fam,SLvl,6,5,1960,1960,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,54.0,2,2,CBlock,3,3,3,4,588.0,1,0.0,550.0,1138.0,GasA,2,Y,4,1138,0,0,1138,0,1,1,0,3,1,2,6,7,1,3,Attchd,2,2,480.0,3,3,2,0,0,0,0,140,0,0,3,2009,COD,148000,11.904967552746252
1886,534276180,20,RL,74.0,7450,Pave,2,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,CBlock,3,3,1,3,438.0,2,206.0,250.0,894.0,GasA,2,Y,4,1074,0,0,1074,0,0,1,0,2,1,3,6,6,1,4,Detchd,1,2,396.0,3,3,2,0,72,0,0,0,0,0,1,2007,WD ,124000,11.728036844587175
1724,528186090,120,RL,60.0,7313,Pave,3,Lvl,3,Inside,2,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,246.0,4,2,PConc,5,3,1,6,1153.0,1,0.0,408.0,1561.0,GasA,2,Y,4,1561,0,0,1561,1,0,2,0,2,1,4,6,7,1,4,Attchd,3,2,556.0,3,3,2,203,47,0,0,0,0,0,8,2007,WD ,277500,12.533576212168626
2450,528358030,60,RL,83.0,10019,Pave,2,Lvl,3,Inside,2,NoRidge,Norm,Norm,1Fam,2Story,8,5,1995,1995,Hip,CompShg,VinylSd,VinylSd,BrkFace,397.0,3,2,PConc,4,3,1,5,527.0,1,0.0,815.0,1342.0,GasA,2,Y,4,1358,1368,0,2726,0,0,2,1,4,1,3,9,7,1,5,Attchd,2,3,725.0,3,3,2,307,169,168,0,0,0,0,6,2006,WD ,350000,12.765688433465597
1013,527214030,20,RL,53.0,15401,Pave,2,HLS,3,CulDSac,2,StoneBr,Norm,Norm,1Fam,1Story,9,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,296.0,4,2,PConc,5,3,4,6,1337.0,1,0.0,547.0,1884.0,GasA,2,Y,4,1884,0,0,1884,1,0,2,0,2,1,4,7,7,1,4,Attchd,3,3,670.0,3,3,2,214,76,0,0,0,0,0,9,2008,WD ,387000,12.866179972011919
2084,905476170,30,RL,58.0,9098,Pave,2,Lvl,3,Inside,2,Edwards,Norm,Norm,1Fam,1Story,4,7,1920,2002,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,BrkTil,3,3,2,5,348.0,1,0.0,180.0,528.0,GasA,2,Y,4,605,0,0,605,1,0,1,0,2,1,2,5,7,0,0,NA,0,0,0.0,0,0,0,0,0,144,0,0,0,0,7,2007,WD ,86000,11.362102575235644
1184,533350120,20,RL,103.0,16280,Pave,3,Lvl,3,Inside,2,Veenker,Norm,Norm,1Fam,1Story,8,9,1976,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,4,CBlock,4,5,2,6,1044.0,3,382.0,0.0,1426.0,GasA,4,Y,4,1671,0,0,1671,1,0,3,0,3,1,4,6,7,1,4,Attchd,2,2,550.0,3,3,2,280,90,0,0,0,0,0,5,2008,WD ,290000,12.577636201962656
728,902477130,30,C (all),72.0,9392,Pave,3,Lvl,3,Corner,2,IDOTRR,Norm,Norm,1Fam,1Story,3,3,1900,1950,Mansard,CompShg,AsbShng,AsbShng,None,0.0,2,1,CBlock,2,3,1,1,0.0,1,0.0,245.0,245.0,GasA,1,N,4,797,0,0,797,0,0,1,0,2,1,2,5,7,0,0,NA,0,0,0.0,0,0,0,0,36,94,0,0,0,0,9,2009,WD ,44000,10.691944912900398
950,914474070,60,RL,71.0,12209,Pave,2,Lvl,3,CulDSac,2,Mitchel,Norm,Norm,1Fam,2Story,6,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,PConc,5,3,1,5,690.0,1,0.0,114.0,804.0,GasA,2,Y,4,804,1157,0,1961,1,0,2,1,3,1,3,7,7,1,3,BuiltIn,3,2,560.0,3,3,2,125,192,0,0,0,0,0,6,2009,WD ,215000,12.2783933071098
2524,534125210,190,RL,79.0,13110,Pave,2,Lvl,3,Corner,2,NWAmes,RRAn,Feedr,2fmCon,1Story,5,6,1972,1972,Gable,CompShg,Plywood,Plywood,BrkFace,144.0,2,2,CBlock,4,3,1,6,962.0,1,0.0,191.0,1153.0,GasA,2,Y,4,1193,0,0,1193,1,0,2,0,2,1,2,6,7,0,0,Attchd,3,2,501.0,3,3,2,140,153,0,0,0,0,0,7,2006,WD ,146500,11.894780707439258
2513,533223080,160,FV,60.0,2651,Pave,3,Lvl,3,FR2,2,Somerst,Norm,Norm,Twnhs,2Story,7,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,2,PConc,4,3,1,6,641.0,1,0.0,32.0,673.0,GasA,2,Y,4,673,709,0,1382,1,0,2,1,3,1,3,6,7,0,0,Detchd,1,2,490.0,3,3,2,153,50,0,0,0,0,0,4,2006,WD ,165000,12.013700752882718
2028,903427040,50,RM,60.0,8520,Pave,3,Lvl,3,Inside,2,OldTown,Artery,Norm,1Fam,1.5Fin,6,7,1916,1950,Gable,CompShg,Stucco,Stucco,None,0.0,2,3,BrkTil,3,3,1,3,168.0,2,546.0,0.0,714.0,GasW,3,N,4,1664,862,0,2526,0,0,2,0,5,1,3,10,7,1,4,Detchd,1,1,216.0,3,3,2,88,15,0,0,0,0,0,8,2007,CWD,136000,11.820410164718188
2309,526303060,20,RL,60.0,39384,Pave,2,Low,3,CulDSac,0,NAmes,Norm,Norm,1Fam,1Story,6,6,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,Stone,902.0,2,2,CBlock,4,3,4,5,1110.0,1,0.0,595.0,1705.0,GasA,2,Y,4,1390,0,0,1390,1,0,1,1,1,1,4,4,6,2,4,Attchd,1,2,550.0,3,3,2,0,189,0,0,0,0,0,10,2006,WD ,252000,12.437184366493561
51,528188120,160,RL,36.0,2628,Pave,3,Lvl,3,Inside,2,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,3,2,PConc,4,3,1,1,0.0,1,0.0,764.0,764.0,GasA,2,Y,4,764,862,0,1626,0,0,2,1,2,1,3,6,7,0,0,BuiltIn,2,2,474.0,3,3,2,0,27,0,0,0,0,0,6,2010,WD ,175500,12.075394321888057
699,902106010,70,RM,57.0,6406,Pave,3,Lvl,3,Inside,2,OldTown,Norm,Norm,1Fam,2Story,5,6,1939,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,BrkTil,3,3,1,5,421.0,1,0.0,269.0,690.0,GasA,2,Y,3,868,690,0,1558,0,0,1,1,3,1,2,7,7,1,4,Detchd,1,2,400.0,3,3,2,0,36,0,0,182,0,0,10,2009,WD ,150000,11.918390573078392
1881,534252110,20,RL,60.0,12342,Pave,2,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,5,1960,1978,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,CBlock,3,3,1,1,0.0,1,0.0,978.0,978.0,GasA,2,Y,4,1422,0,0,1422,0,0,1,0,3,1,2,6,6,1,3,Attchd,2,1,286.0,3,3,2,0,0,36,0,0,0,600,8,2007,WD ,139900,11.848683160653573
1345,903232090,50,RM,52.0,6240,Pave,3,Lvl,3,Inside,2,BrkSide,Norm,Norm,1Fam,1.5Fin,5,7,1930,1992,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,PConc,3,3,1,1,0.0,1,0.0,1078.0,1078.0,GasA,2,Y,4,1128,445,0,1573,0,0,2,0,3,1,2,8,7,1,4,Detchd,1,2,360.0,3,3,1,0,0,0,0,0,0,0,6,2008,WD ,162900,12.000891794590137
166,535457010,20,RL,87.0,10000,Pave,2,Lvl,3,Corner,2,NAmes,Norm,Norm,1Fam,1Story,6,6,1962,1962,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,261.0,2,2,CBlock,3,3,1,1,0.0,1,0.0,1116.0,1116.0,GasA,2,Y,4,1116,0,0,1116,0,0,1,1,3,1,2,5,7,0,0,Attchd,1,2,440.0,3,3,2,0,0,0,0,385,0,0,2,2010,WD ,160000,11.982929094215963
