id,pid,saleprice,log_saleprice,neighborhood,overall_qual,ms_zoning,ms_subclass_60_house_style_2Story,lot_area,lot_shape,lot_frontage,paved_drive,gr_liv_area,totrms_abvgrd,kitchen_qual,fireplaces,fireplace_qu,abv_grd_sf,total_bath,below_grd_sf,overall_bsmt_score,exter_qual,total_outdoor_area,garage_cars,overall_garage_score,foundation_PConc,garage_type_Attchd,garage_type_Detchd,roof_style_Hip,exterior_1st_VinylSd,mas_vnr_type_None,age,electrical,sale_type_New
1885,534276160,120000,11.695247021764184,2,5,3,0,7535,2,70.0,2,912,5,2,0,0,912,2,1023.0,8,2,594.0,1,9,0,1,0,0,0,1,22,4,0
1734,528221050,203000,12.220961258023925,3,6,3,0,12216,2,88.0,2,1326,6,3,0,0,1326,3,2244.0,13,2,531.0,2,9,1,1,0,0,1,1,2,4,0
2327,527182020,130000,11.77528972943772,4,8,3,0,3701,2,30.0,2,1204,5,2,0,0,1204,2,1191.0,6,2,651.0,2,8,0,1,0,0,0,1,19,4,0
1282,535476370,167900,12.031123843065632,2,6,3,1,9760,3,80.0,2,1611,7,2,0,0,1611,3,1454.0,13,2,1447.0,2,8,0,1,0,0,0,0,44,4,0
2688,903425340,129000,11.76756768334381,1,4,3,0,9873,3,60.0,2,960,6,2,0,0,960,2,1749.0,11,2,1024.0,2,7,0,0,1,0,0,0,36,4,0
2581,535180070,134450,11.80894766169701,2,5,3,0,10011,2,72.0,2,1236,6,3,1,2,1236,2,1430.0,8,2,511.0,1,7,0,1,0,0,0,0,10,4,0
2067,905226050,112000,11.626254150277232,2,5,3,0,25339,3,60.0,0,1416,7,3,0,0,1416,2,816.0,5,2,688.0,2,7,0,1,0,0,0,1,0,4,0
2115,906403060,207000,12.240474072247506,2,7,3,1,8883,2,60.0,2,1873,7,3,1,3,1873,4,1537.0,11,3,1279.0,2,8,1,1,0,0,0,0,19,4,0
754,903430070,62500,11.042921835724492,1,5,2,0,3000,3,50.0,2,2128,11,2,0,0,2128,2,1040.0,5,2,56.0,0,0,0,0,0,1,0,1,59,4,0
1079,528188150,154000,11.944707881395766,4,7,3,0,2448,3,36.0,2,1626,6,3,0,0,1626,4,1337.0,11,3,607.0,2,8,1,0,0,0,1,0,4,4,0
2615,535404080,129900,11.77452020265869,2,5,3,0,7100,2,73.0,2,816,5,2,0,0,816,2,1524.0,10,2,308.0,1,7,0,0,1,0,0,1,49,3,0
329,923225440,85000,11.350406535472452,1,5,2,0,2592,3,36.0,2,1112,4,2,0,0,1112,2,665.0,8,2,518.0,1,7,0,1,0,0,0,1,34,4,0
1320,902401010,116900,11.66907414746016,1,7,2,0,5700,3,60.0,2,1111,5,2,1,4,1111,1,572.0,5,2,464.0,1,7,1,0,1,0,0,1,58,4,0
416,527455060,148500,11.908340237224891,2,6,3,0,2289,3,24.0,2,1441,7,2,1,3,1441,3,1166.0,9,2,468.0,2,7,0,1,0,0,0,1,31,4,0
284,908226130,80000,11.289781913656018,1,4,3,0,12180,3,60.0,2,924,5,1,0,0,924,2,1020.0,9,2,280.0,1,7,0,0,1,0,0,1,60,3,0
1385,905108170,152000,11.931635799828411,2,5,3,0,7400,2,60.0,2,1126,5,2,0,0,1126,2,1164.0,9,2,684.0,2,7,1,1,0,0,1,1,24,4,0
275,908102110,155891,11.956912324065804,1,5,3,0,8842,3,68.0,2,992,6,2,0,0,992,1,381.0,4,2,435.0,1,7,0,0,1,0,1,1,56,4,0
2024,903401070,165000,12.013700752882718,1,6,3,0,8850,3,60.0,1,1376,7,3,0,0,1376,1,768.0,5,2,774.0,2,7,1,0,1,0,0,1,57,4,0
68,528456160,204500,12.228323254464993,4,7,4,0,9215,3,92.0,2,1218,4,3,0,0,1218,2,1218.0,6,3,812.0,2,8,1,1,0,1,1,1,0,4,1
1910,534479140,146500,11.894780707439258,2,5,3,0,9480,3,79.0,2,1644,7,3,2,4,1644,2,1114.0,6,2,704.0,1,7,0,1,0,0,0,0,12,4,0
381,527356040,157000,11.964001084330445,3,7,3,0,11880,2,82.0,2,1601,7,2,1,3,1601,2,1975.0,10,2,684.0,2,8,0,1,0,0,0,0,31,4,0
1323,902405070,184000,12.122691036591124,1,7,2,0,10800,3,60.0,2,2495,10,2,1,4,2495,2,1313.0,6,2,641.0,2,6,0,0,1,0,0,1,9,4,0
2432,528235050,183200,12.118333731222169,3,6,3,1,7861,2,60.0,2,1509,7,3,1,4,1509,4,1240.0,11,3,568.0,2,9,1,1,0,0,1,1,3,4,0
777,905200220,139000,11.842229212112828,2,5,3,0,11616,3,60.0,2,1092,6,2,1,1,1092,2,1262.0,6,2,568.0,1,7,0,1,0,0,0,0,47,4,0
1107,528365060,341000,12.739637756265656,4,7,3,1,10542,3,96.0,2,2418,9,3,1,3,2418,4,2484.0,14,3,2254.0,3,8,1,1,0,1,0,0,14,4,0
30,527451180,96000,11.472103470449971,1,6,2,0,1680,3,21.0,2,987,5,2,0,0,987,2,639.0,7,2,1043.0,1,7,0,0,1,0,0,0,39,4,0
282,908208020,140000,11.84939770159144,1,4,2,0,8546,3,80.0,2,1121,5,2,0,0,1121,2,1121.0,6,2,636.0,2,8,1,1,0,0,1,1,6,4,0
188,902402010,149700,11.91638857040772,1,6,2,0,7407,3,90.0,2,1236,6,2,0,0,1236,2,1512.0,10,2,1239.0,2,7,0,1,0,0,0,1,14,3,0
2356,527376090,153500,11.941455846009388,3,5,3,0,10140,3,78.0,2,1074,6,2,0,0,1074,3,1844.0,10,2,583.0,2,8,0,1,0,0,0,1,31,4,0
1554,910251050,13100,9.480367509189245,1,1,5,0,14584,3,80.0,0,733,4,1,0,0,733,1,0.0,0,1,487.0,2,4,0,1,0,0,0,1,56,3,0
1464,907262030,224900,12.323411137947408,3,7,3,1,8158,3,65.0,2,1768,8,3,0,0,1768,4,1434.0,11,3,858.0,2,8,1,1,0,0,1,0,5,4,0
2469,528488120,176000,12.078239274020287,4,7,4,0,7500,3,62.0,2,1266,6,3,1,3,1266,2,1257.0,6,3,635.0,2,7,1,1,0,0,1,1,1,4,0
1834,533130170,285000,12.560244459250788,4,8,3,0,10678,3,85.0,2,2872,9,3,1,3,2872,3,2383.0,11,3,911.0,2,9,1,1,0,1,0,0,7,4,0
1779,528429110,282922,12.552926520261092,4,8,3,0,15256,2,49.0,2,1464,6,3,0,0,1464,3,2414.0,14,3,1166.0,3,7,1,1,0,0,1,0,0,4,0
2569,535125060,226000,12.328290278254425,2,7,3,1,14200,3,88.0,2,2157,8,3,2,4,2157,3,1369.0,7,2,967.0,2,9,0,1,0,0,0,0,40,4,0
2334,527212040,361919,12.79917570886452,4,8,3,1,12438,2,82.0,2,2576,10,4,1,4,2576,3,1234.0,7,4,1556.0,3,9,1,0,0,1,1,0,0,4,1
2330,527210030,457347,13.033197681535285,4,9,3,1,16023,2,59.0,2,2798,11,4,1,4,2798,5,2616.0,15,3,1489.0,3,9,1,0,0,1,1,0,0,4,1
2119,906475170,279000,12.538967060803502,3,8,3,0,20064,2,155.0,2,1743,5,3,2,2,1743,3,1017.0,10,3,1175.0,2,9,0,1,0,0,0,1,31,4,0
988,924100040,196000,12.185869938212656,2,6,3,0,9819,2,60.0,2,1567,5,3,2,3,1567,3,3134.0,12,2,1010.0,2,8,1,1,0,0,0,1,32,4,0
382,527359050,152000,11.931635799828411,3,7,3,0,10400,3,80.0,2,1370,6,2,1,3,1370,2,1090.0,6,2,668.0,2,8,0,1,0,0,0,0,33,4,0
670,535402330,200000,12.206072645530174,2,5,3,0,11643,3,91.0,2,2634,12,2,0,0,2634,6,1748.0,6,2,1336.0,4,7,0,0,1,0,0,0,40,4,0
2760,906392120,294900,12.594391594803367,3,8,3,0,11645,3,78.0,2,1590,6,4,0,0,1590,4,2692.0,15,3,1208.0,3,9,1,1,0,1,1,0,0,4,1
543,531376090,224243,12.32048556427219,2,7,3,0,7328,3,61.0,2,1450,6,3,0,0,1450,2,1450.0,6,3,1021.0,3,8,1,1,0,0,1,0,0,4,1
2835,908227010,92000,11.429543856031176,1,6,3,0,7822,3,72.0,0,1338,7,2,0,0,1338,2,832.0,4,2,736.0,2,7,0,0,1,0,0,1,56,2,0
1735,528221090,179540,12.09815330331068,3,7,3,1,9018,2,65.0,2,1456,8,3,1,4,1456,3,728.0,8,3,524.0,2,9,1,1,0,1,1,1,0,4,1
448,528166060,386250,12.864240107194092,4,10,3,0,13472,3,103.0,2,2392,8,4,1,5,2392,2,2448.0,15,4,2243.0,3,9,1,1,0,1,1,0,6,4,0
2287,923228200,106500,11.575900264131617,1,4,2,0,1533,3,60.0,2,992,4,2,0,0,992,2,1033.0,13,2,506.0,1,9,0,0,0,0,0,1,37,4,0
524,528477050,310000,12.644327576461327,4,10,4,1,11003,3,85.0,2,2007,10,4,1,5,2007,4,1782.0,14,4,1192.0,3,9,1,1,0,0,1,0,1,4,0
1767,528348030,252000,12.43718436649356,4,7,3,1,10790,3,83.0,2,2385,8,3,1,3,2385,3,1066.0,6,3,1033.0,3,9,1,0,0,0,1,0,9,4,0
2206,909254130,164000,12.007621706806336,3,7,3,0,7128,3,53.0,2,1646,7,2,2,4,1646,2,1282.0,7,2,366.0,1,7,0,0,1,0,0,1,57,4,0
1740,528222080,177594,12.08725532518574,3,7,3,1,7713,3,64.0,2,1456,7,3,0,0,1456,3,728.0,6,3,540.0,2,9,1,1,0,0,1,0,0,4,1
199,903232190,123900,11.727230067617231,1,5,2,0,6240,3,52.0,1,1040,5,2,0,0,1040,1,804.0,7,2,962.0,2,9,0,0,1,0,1,1,30,4,0
2214,909275310,239000,12.384218830913648,3,6,3,0,22420,2,86.0,0,2624,10,2,1,4,2624,4,2498.0,9,2,864.0,3,7,0,0,1,1,0,1,57,3,0
323,923201020,169000,12.037653993905211,2,5,3,0,15300,3,85.0,2,1264,7,2,1,3,1264,2,1110.0,7,2,528.0,2,7,0,1,0,1,0,1,33,4,0
2421,528228325,234000,12.36307639433984,3,7,3,0,3196,3,60.0,2,1557,7,3,1,3,1557,2,1374.0,9,3,601.0,2,9,1,1,0,0,1,0,2,4,0
952,914475030,173000,12.061046873479915,2,6,3,0,9360,3,72.0,2,1287,5,2,2,2,1287,3,1798.0,13,2,1002.0,2,8,0,1,0,0,0,1,32,4,0
24,527402200,149000,11.911701584927595,2,6,3,0,11241,2,60.0,2,1004,5,2,1,3,1004,2,1582.0,9,2,660.0,2,9,0,1,0,0,0,0,40,4,0
1139,531376070,170000,12.0435537160324,2,7,3,0,9260,3,81.0,2,1162,6,3,0,0,1162,2,1162.0,7,3,515.0,2,9,1,1,0,0,1,1,1,4,0
518,528458020,225000,12.323855681186558,4,7,4,0,7993,2,90.0,2,1436,6,3,0,0,1436,2,1436.0,7,3,650.0,2,9,1,1,0,0,1,1,0,4,1
1390,905201020,144900,11.883799128308771,2,5,3,0,9239,3,94.0,2,960,6,3,0,0,960,2,1594.0,10,2,468.0,1,9,0,1,0,0,1,1,5,4,0
277,908102170,144000,11.877568578558138,1,5,3,0,10044,2,60.0,2,1196,6,2,0,0,1196,2,2266.0,13,2,761.0,1,8,0,1,0,0,0,1,42,4,0
54,528228440,192000,12.165250651009918,3,8,3,0,3182,3,43.0,2,1269,6,3,1,3,1269,2,1280.0,11,3,756.0,2,9,1,1,0,0,1,0,5,4,0
649,535353040,145500,11.887931365593683,2,5,3,0,7626,3,60.0,2,1031,5,3,0,0,1031,2,1962.0,10,3,230.0,1,7,0,1,0,1,0,1,4,4,0
2600,535377100,86900,11.372513311253485,1,4,3,0,7008,3,60.0,2,720,5,1,0,0,720,1,448.0,4,2,350.0,1,6,0,1,0,0,0,1,8,4,0
617,534475185,149500,11.915051671812876,2,6,3,0,12160,3,128.0,2,1505,6,2,1,3,1505,2,2529.0,8,2,757.0,2,8,0,1,0,1,0,0,56,4,0
2209,909256120,119750,11.69316151527316,3,5,3,0,6305,3,50.0,2,954,5,1,1,4,954,1,920.0,4,2,240.0,1,6,1,0,0,0,0,1,57,4,0
2814,907418020,173900,12.066235700342377,3,6,3,1,8846,3,68.0,2,1500,6,3,0,0,1500,3,750.0,6,2,599.0,2,8,1,1,0,0,1,1,0,4,1
2542,534275010,136500,11.824079893607152,2,5,3,0,10659,2,60.0,2,1050,6,2,0,0,1050,2,1965.0,7,2,687.0,1,7,0,1,0,1,0,1,45,4,0
2323,527146135,270000,12.506177237980513,4,8,3,0,13108,2,68.0,2,2687,9,3,0,0,2687,3,2062.0,6,3,798.0,2,9,1,1,0,0,0,1,12,4,0
1393,905202230,235000,12.367340793126296,3,6,3,0,13500,3,60.0,2,1252,4,2,1,4,1252,2,2031.0,12,2,973.0,2,8,0,1,0,0,0,1,33,4,0
490,528290190,156000,11.957611286231677,3,7,3,0,7750,3,62.0,2,1430,7,2,1,3,1430,3,384.0,6,2,400.0,2,8,1,0,0,0,1,1,9,4,0
542,531375130,153000,11.938193200374572,2,5,3,0,12450,3,60.0,2,1114,6,3,0,0,1114,3,1950.0,11,2,618.0,2,7,1,0,1,0,1,1,5,4,0
973,923203190,165000,12.013700752882718,2,6,2,0,4500,3,60.0,2,1224,5,2,0,0,1224,3,2107.0,12,2,1131.0,2,9,1,1,0,1,1,0,10,4,0
1012,527212050,325000,12.691580461311874,4,9,3,1,11198,2,77.0,2,2504,11,4,1,4,2504,3,1122.0,6,3,1084.0,3,9,1,0,0,1,1,0,1,4,0
2218,909281020,140000,11.84939770159144,3,5,3,0,6221,2,79.0,2,1355,5,2,0,0,1355,2,1261.0,6,2,672.0,2,7,0,0,1,0,1,1,57,4,0
2033,903453080,202500,12.218495165528733,1,6,2,0,13200,3,120.0,2,2294,9,2,1,4,2294,3,1116.0,8,2,1002.0,2,7,0,1,0,0,0,0,44,4,0
1071,528180140,367294,12.813917896253695,4,9,3,0,8769,3,65.0,2,1702,7,4,1,4,1702,3,3242.0,12,4,2114.0,3,9,1,1,0,1,0,0,0,4,1
1583,916403230,175000,12.072541252905651,4,6,3,0,10200,3,85.0,2,1509,5,3,1,2,1509,3,2244.0,13,3,1043.0,2,8,0,1,0,0,0,0,19,4,0
2858,909275230,140000,11.84939770159144,3,7,3,0,9550,2,60.0,2,1717,7,3,1,4,1717,2,972.0,9,2,949.0,3,7,0,0,1,0,0,1,36,4,0
2265,916403040,174000,12.066810578196666,4,7,3,0,10331,3,42.0,2,1240,6,3,0,0,1240,3,1480.0,10,2,760.0,2,7,0,1,0,0,0,1,22,4,0
1088,528235180,190000,12.154779351142624,3,7,3,0,9587,2,59.0,2,1166,5,3,0,0,1166,3,1511.0,14,3,794.0,2,9,1,1,0,0,1,0,3,4,0
698,902105060,129000,11.76756768334381,1,5,2,0,9900,3,90.0,0,1464,7,2,0,0,1464,2,504.0,5,3,176.0,0,0,0,0,0,0,1,1,7,4,0
1896,534425015,200000,12.206072645530174,2,6,3,0,22002,3,60.0,2,1652,6,3,1,4,1652,3,2978.0,10,2,847.0,2,8,0,1,0,0,0,0,16,4,0
628,535126010,193500,12.173032791451972,2,6,3,1,13000,3,100.0,2,2142,8,3,1,4,2142,3,1344.0,8,2,1409.0,1,9,0,1,0,0,1,0,41,4,0
1212,534403050,145000,11.884489021402713,2,6,3,0,8250,3,75.0,2,1092,6,2,0,0,1092,2,1879.0,8,2,764.0,2,9,0,1,0,1,0,0,44,4,0
2864,909280070,218000,12.292250341771226,3,7,3,0,8170,2,81.0,2,1671,7,2,1,4,1671,2,1548.0,9,3,721.0,2,7,0,0,1,0,0,0,56,3,0
2740,905451050,135000,11.813030057420567,1,5,3,0,12048,3,80.0,2,1488,7,2,1,5,1488,1,0.0,0,2,1374.0,2,8,0,1,0,0,0,0,4,4,0
2560,534475160,146500,11.894780707439258,2,5,3,0,10858,3,89.0,2,1624,6,2,1,4,1624,2,1484.0,7,2,754.0,1,8,0,1,0,0,0,0,54,4,0
1716,528174010,194700,12.17921519136029,4,6,3,0,7577,2,61.0,2,1362,6,3,1,4,1362,2,1382.0,12,3,936.0,2,8,1,1,0,0,1,0,1,4,0
1130,528488140,230348,12.347346487886606,4,7,4,0,7500,3,62.0,2,1218,6,3,0,0,1218,3,2120.0,11,3,1008.0,2,9,1,1,0,0,0,0,0,4,1
201,903234050,109500,11.603679828238691,1,6,2,0,6120,3,51.0,2,1068,5,2,1,4,1068,2,2084.0,8,2,416.0,1,7,0,0,1,0,0,1,60,4,0
2886,913350030,242500,12.398756989359676,2,6,3,0,23580,2,69.0,2,1625,6,1,1,3,1625,3,2401.0,14,2,740.0,2,9,0,1,0,0,0,1,27,4,0
2328,527190050,239000,12.384218830913648,4,7,3,0,5306,2,44.0,2,1767,5,3,1,3,1767,3,1559.0,11,3,980.0,2,9,1,1,0,0,0,1,19,4,0
2583,535301150,156000,11.957611286231677,2,6,3,0,8092,3,70.0,2,1050,6,3,0,0,1050,2,1874.0,9,2,462.0,1,8,0,1,0,1,0,0,6,4,0
1206,534277060,109008,11.59917655301345,2,4,3,0,8593,2,77.0,2,907,5,2,0,0,907,1,1195.0,7,2,352.0,1,7,0,0,1,1,0,1,51,4,0
2242,910206010,68104,11.128791227563893,1,2,2,0,11067,3,64.0,0,845,4,2,0,0,640,1,0.0,0,2,304.0,1,6,0,0,1,0,0,1,57,4,0
1105,528363020,290000,12.577636201962656,4,8,3,1,11929,2,60.0,2,2501,9,3,1,3,2501,3,1242.0,8,3,1496.0,3,8,1,1,0,0,1,0,13,4,0
121,534401110,159000,11.976659481202368,2,5,3,0,9900,3,90.0,2,1209,6,2,0,0,1209,2,2268.0,9,2,624.0,2,8,1,1,0,1,0,1,44,4,0
1223,534453140,87000,11.37366339763672,1,4,3,0,4882,2,50.0,2,906,5,2,0,0,906,1,468.0,7,2,231.0,1,6,1,0,0,0,0,1,58,4,0
265,907252120,272000,12.513557345278134,3,8,3,0,11423,3,60.0,2,1601,6,3,1,3,1601,3,2939.0,13,3,1329.0,2,8,1,1,0,0,1,0,8,4,0
2813,907414040,198000,12.196022309676671,3,7,3,0,8772,3,65.0,2,1336,6,3,0,0,1336,3,2332.0,12,3,681.0,2,7,1,1,0,0,1,1,0,4,1
1294,902109120,119164,11.688255974575329,1,4,2,0,7628,3,63.0,2,1656,8,2,0,0,1656,2,801.0,5,2,627.0,2,7,0,0,1,0,0,1,23,3,0
2745,905477010,93000,11.440354772135391,1,5,3,0,8335,3,77.0,0,1124,5,2,1,4,1124,1,0.0,0,2,226.0,0,0,0,0,0,0,0,1,52,4,0
1094,528280180,226750,12.331603367977385,3,7,3,1,8220,2,71.0,2,1892,8,2,1,3,1892,3,1526.0,13,3,1186.0,2,8,1,1,0,0,1,0,7,4,0
651,535353140,95000,11.461632170582678,1,3,3,0,10615,2,107.0,2,1699,7,2,0,0,1699,3,1418.0,8,2,494.0,2,5,0,0,0,0,0,1,39,4,0
198,903228150,139900,11.848683160653572,1,6,2,0,6000,3,50.0,1,1416,6,2,0,0,1416,2,1080.0,7,2,581.0,1,7,0,0,1,0,0,1,60,4,0
131,534451150,76500,11.245046019814628,1,3,3,0,5350,2,55.0,2,1306,6,1,0,0,1306,1,728.0,5,2,263.0,0,0,0,0,0,0,0,1,44,4,0
1258,535380110,86900,11.372513311253485,1,4,3,0,5400,3,60.0,0,672,4,2,0,0,672,1,672.0,5,3,504.0,1,7,1,0,1,0,1,1,3,4,0
1599,923227030,152500,11.934919875029603,2,5,3,0,17979,2,60.0,2,1160,6,3,0,0,1160,2,1898.0,9,2,338.0,1,7,0,1,0,0,0,1,40,4,0
1508,908250090,99000,11.502875129116727,1,4,3,0,9520,3,68.0,2,930,5,2,0,0,930,1,1678.0,8,2,535.0,1,8,0,1,0,0,0,0,55,4,0
615,534450150,82500,11.320553572322773,1,4,3,0,5330,3,50.0,2,708,5,1,0,0,708,1,700.0,6,1,164.0,0,0,0,0,0,1,1,1,59,4,0
1815,531451030,179200,12.096257779522968,2,6,3,0,8012,3,50.0,2,1575,5,3,0,0,1575,3,2005.0,11,3,581.0,2,8,1,1,0,0,0,1,15,4,0
2712,905105010,142500,11.867097278690842,2,5,3,0,9000,3,75.0,2,1059,6,2,0,0,1059,2,1832.0,9,2,374.0,1,9,0,1,0,0,0,1,40,4,0
2051,905101070,115400,11.656159633056136,2,4,3,0,14299,3,62.0,0,1005,5,2,0,0,1005,2,1518.0,7,2,440.0,2,7,0,0,1,0,0,1,43,4,0
1863,534104090,226000,12.328290278254425,4,7,4,1,7050,3,60.0,2,1929,7,3,1,3,1929,4,1795.0,11,3,885.0,2,9,1,1,0,0,1,1,6,4,0
2510,533212130,144152,11.87862357740665,4,7,4,0,3180,3,30.0,2,1200,4,3,0,0,1120,3,600.0,6,3,646.0,2,8,1,0,1,0,0,1,1,4,0
1069,528178090,370000,12.821258284620408,4,8,3,1,16451,2,112.0,2,2690,9,3,1,4,2690,3,1765.0,10,3,1342.0,3,9,1,0,0,0,1,0,5,4,0
336,923276030,149900,11.917723684090689,2,5,3,0,12887,3,76.0,2,833,5,3,0,0,833,2,1040.0,9,2,926.0,2,7,0,1,0,0,1,1,26,4,0
2417,528221100,172785,12.059803326028716,3,6,3,1,15578,2,105.0,2,1456,8,2,0,0,1456,3,728.0,6,3,429.0,2,8,1,1,0,0,1,1,0,4,1
1962,535451110,129000,11.76756768334381,2,5,3,0,7200,3,60.0,2,864,5,3,0,0,864,2,1262.0,9,2,914.0,2,8,0,0,1,0,1,1,5,4,0
372,527302175,181000,12.106252310247962,3,6,3,0,17043,2,48.0,2,1586,7,2,1,3,1586,2,1362.0,6,2,627.0,2,7,0,1,0,0,0,1,11,4,0
2578,535178100,148000,11.904967552746252,2,5,3,0,10000,3,125.0,2,1370,6,2,1,3,1370,2,1736.0,10,2,883.0,1,8,0,0,0,1,0,0,50,4,0
2824,908130020,117250,11.672063686308526,1,6,3,0,8050,3,75.0,0,914,4,3,0,0,914,2,1389.0,13,2,32.0,0,0,1,0,0,0,1,1,4,4,0
471,528228435,192500,12.167851432709975,3,7,3,0,3182,3,43.0,2,1555,7,3,1,3,1555,2,1389.0,13,3,609.0,2,9,1,1,0,0,1,0,3,4,0
1544,909451150,151000,11.925035115797062,2,6,2,0,1950,3,24.0,2,1556,6,2,1,3,1556,4,797.0,7,2,613.0,2,9,0,1,0,0,0,1,28,4,0
2141,907203060,112500,11.630708500626612,3,5,3,0,7700,3,70.0,2,882,5,2,0,0,882,2,1020.0,6,2,557.0,2,7,0,0,1,0,1,1,35,4,0
2008,903205085,144000,11.877568578558138,1,5,3,0,8731,2,98.0,2,1167,6,2,1,4,1167,1,1560.0,8,2,837.0,2,7,0,0,1,0,0,1,57,4,0
1075,528186130,370967,12.823868388846332,4,9,3,0,8232,2,89.0,2,1800,6,4,1,4,1800,3,3004.0,12,4,1868.0,3,8,1,1,0,1,0,0,0,4,1
34,527453130,149900,11.917723684090689,2,6,3,0,2280,3,24.0,2,1456,6,3,1,3,1456,3,1369.0,9,2,613.0,2,7,0,1,0,0,0,1,35,4,0
847,907192030,195000,12.180754837545884,3,7,3,1,8935,2,68.0,2,1660,7,3,0,0,1660,3,831.0,6,3,800.0,2,8,1,1,0,0,1,0,7,4,0
1629,527165100,163900,12.00701176473192,3,7,3,0,9125,2,60.0,2,1482,7,3,1,3,1482,3,384.0,6,2,687.0,2,9,1,1,0,0,0,0,15,4,0
2073,905352010,182000,12.111761966058932,3,6,3,0,11075,3,60.0,2,1522,7,2,1,3,1522,2,1489.0,9,2,933.0,2,9,1,1,0,1,0,0,23,4,0
960,916382100,410000,12.92391243868049,4,9,3,0,13438,2,113.0,2,2036,9,4,1,5,2036,3,3948.0,15,4,1270.0,3,9,0,1,0,0,0,0,1,4,0
955,914476430,152000,11.931635799828411,2,5,3,0,11070,3,82.0,2,1595,5,2,0,0,1595,3,1637.0,9,2,672.0,2,7,1,0,1,0,0,1,18,4,0
2476,531376030,184000,12.122691036591124,2,7,3,1,7800,3,65.0,2,1686,8,3,0,0,1686,3,891.0,6,3,879.0,2,9,1,1,0,0,1,0,1,4,0
1590,923202015,206300,12.237086699059343,2,7,2,0,7060,3,78.0,2,1344,8,2,0,0,1344,4,2653.0,14,2,984.0,4,9,1,1,0,0,1,0,10,4,0
2913,923226150,146500,11.894780707439258,2,5,3,0,11836,2,60.0,2,1652,8,2,0,0,1652,2,1801.0,8,2,928.0,3,7,0,0,0,0,0,1,36,4,0
149,535180130,108000,11.589886506106357,2,4,3,0,8382,3,60.0,2,1337,5,2,0,0,1337,1,832.0,5,2,263.0,1,7,0,1,0,0,0,1,54,3,0
2525,534126060,170000,12.0435537160324,3,7,3,0,10192,2,102.0,2,1920,8,3,1,3,1920,3,570.0,5,2,728.0,2,8,0,1,0,0,0,0,14,4,0
1470,907290250,145000,11.884489021402713,3,6,2,0,4426,3,60.0,2,848,3,3,0,0,848,2,1510.0,12,3,765.0,2,8,1,1,0,0,1,0,4,4,0
412,527453140,123000,11.719939634354557,2,7,3,0,2280,3,24.0,2,1055,4,2,1,2,1055,3,1492.0,10,2,467.0,2,8,0,1,0,0,0,1,34,4,0
1399,905351089,173000,12.061046873479915,3,6,3,0,2887,3,60.0,2,1291,6,3,1,4,1291,2,2294.0,12,2,738.0,2,7,1,1,0,0,0,1,11,4,0
183,902207140,105900,11.570250531589496,1,6,2,0,8520,3,60.0,2,720,5,2,0,0,720,1,624.0,5,2,590.0,2,7,0,0,1,0,1,1,7,4,0
974,923225360,91000,11.418614785498988,1,4,2,0,1596,3,21.0,2,988,5,2,0,0,988,2,924.0,14,2,518.0,1,7,0,0,0,0,0,1,36,4,0
930,909426090,158000,11.970350312009105,3,5,3,0,15600,3,78.0,2,1523,7,1,1,3,1523,3,1379.0,8,2,376.0,1,7,0,1,0,0,0,1,4,4,0
881,907412020,190000,12.154779351142624,3,7,3,1,9313,2,65.0,2,1728,7,3,0,0,1728,3,864.0,6,3,815.0,2,8,1,1,0,0,1,1,5,4,0
1180,533250110,217500,12.289954129510877,4,8,3,0,11064,1,22.0,2,1239,4,3,1,2,1239,3,1790.0,10,3,673.0,2,9,1,1,0,1,0,1,13,4,0
1553,910226040,165500,12.016726473799254,1,5,2,0,9000,3,75.0,2,1955,7,2,0,0,1955,2,1481.0,9,2,518.0,1,9,0,1,0,0,0,0,50,3,0
928,909425060,174500,12.069680020624618,3,7,3,0,12000,3,75.0,2,1564,7,1,1,4,1564,2,979.0,7,2,234.0,1,7,0,1,0,0,0,1,59,4,0
1512,908276140,100000,11.512925464970229,1,4,3,0,7692,3,62.0,2,1204,6,2,0,0,1204,1,416.0,9,2,312.0,1,7,0,0,0,0,0,1,54,3,0
3,526351010,172000,12.05524975579559,2,6,3,0,14267,2,81.0,2,1329,6,3,0,0,1329,2,2252.0,9,2,849.0,1,7,0,1,0,1,0,0,52,4,0
2140,907202220,120000,11.695247021764184,3,5,3,0,9675,3,75.0,2,879,5,2,0,0,879,1,1194.0,8,2,520.0,2,7,0,1,0,1,0,1,32,4,0
553,531477020,82000,11.314474526246393,2,4,1,0,8400,3,60.0,0,841,4,2,0,0,841,1,721.0,5,1,568.0,1,7,0,0,0,0,0,1,59,4,0
2594,535354130,127000,11.751942365440728,2,6,3,0,7500,3,50.0,2,1312,6,2,0,0,1312,2,784.0,5,2,677.0,2,7,0,0,1,0,1,1,56,3,0
1314,902305080,129500,11.771436160121729,1,6,2,0,9600,3,60.0,1,2058,8,2,1,4,2058,2,1054.0,8,2,655.0,2,5,0,0,1,0,0,1,58,4,0
366,527182110,187500,12.141534124392605,4,8,3,0,5814,2,60.0,2,1360,4,3,1,5,1360,2,2256.0,13,3,628.0,2,8,0,1,0,0,0,1,25,4,0
1462,907255060,300000,12.611537753638338,3,8,3,0,14860,1,60.0,2,1786,6,3,1,4,1786,3,3316.0,15,3,1172.0,3,8,1,1,0,1,1,0,5,4,0
